2,1536, Note_on_c,0,36,100
2,1538, Note_on_c,0,48,97
2,1730, Control_c,0,64,127
2,3832, Note_on_c,0,51,74
2,3840, Note_on_c,0,39,63
2,3946, Note_off_c,0,48,64
2,3994, Note_off_c,0,36,64
2,4016, Control_c,0,64,0
2,4238, Control_c,0,64,127
2,4244, Note_on_c,0,56,76
2,4256, Note_on_c,0,44,63
2,4330, Note_off_c,0,51,64
2,4410, Control_c,0,64,0
2,4528, Note_off_c,0,39,64
2,4576, Note_on_c,0,58,70
2,4580, Note_on_c,0,46,60
2,4608, Control_c,0,64,127
2,4660, Note_off_c,0,56,64
2,4688, Note_off_c,0,44,64
2,4704, Control_c,0,64,0
2,4852, Control_c,0,64,127
2,4872, Note_on_c,0,60,79
2,4878, Note_on_c,0,48,59
2,4904, Note_off_c,0,46,64
2,4924, Note_off_c,0,58,64
2,4952, Control_c,0,64,0
2,5088, Control_c,0,64,127
2,5136, Note_on_c,0,44,62
2,5142, Note_on_c,0,56,76
2,5168, Note_off_c,0,60,64
2,5172, Control_c,0,64,0
2,5210, Note_off_c,0,48,64
2,5332, Control_c,0,64,127
2,5388, Note_off_c,0,56,64
2,5396, Note_on_c,0,63,84
2,5406, Control_c,0,64,0
2,5414, Note_on_c,0,51,66
2,5478, Note_off_c,0,44,64
2,5566, Control_c,0,64,127
2,5640, Note_on_c,0,70,78
2,5648, Note_on_c,0,58,58
2,5676, Note_off_c,0,51,64
2,5692, Note_off_c,0,63,64
2,5898, Note_on_c,0,72,86
2,5912, Note_on_c,0,60,72
2,5920, Note_off_c,0,58,64
2,5936, Control_c,0,64,0
2,5954, Note_off_c,0,70,64
2,6130, Control_c,0,64,127
2,6146, Note_on_c,0,68,79
2,6152, Note_on_c,0,56,61
2,6178, Note_off_c,0,72,64
2,6180, Note_off_c,0,60,64
2,6422, Note_on_c,0,75,73
2,6430, Note_on_c,0,63,57
2,6450, Note_off_c,0,68,64
2,6464, Control_c,0,64,0
2,6550, Note_off_c,0,56,64
2,6672, Control_c,0,64,127
2,6688, Note_on_c,0,82,72
2,6704, Note_on_c,0,70,52
2,6764, Note_off_c,0,75,64
2,6768, Note_off_c,0,63,64
2,6992, Note_off_c,0,70,64
2,7004, Note_on_c,0,84,76
2,7016, Note_on_c,0,72,51
2,7028, Control_c,0,64,0
2,7100, Note_off_c,0,82,64
2,7274, Control_c,0,64,127
2,7360, Note_on_c,0,67,53
2,7360, Note_on_c,0,79,81
2,7414, Note_off_c,0,72,64
2,7464, Note_off_c,0,84,64
2,7656, Note_on_c,0,82,60
2,7672, Note_on_c,0,70,42
2,7692, Control_c,0,64,0
2,7702, Note_off_c,0,67,64
2,7724, Note_off_c,0,79,64
2,7944, Note_on_c,0,80,56
2,7956, Note_on_c,0,68,34
2,7994, Note_off_c,0,70,64
2,8076, Note_off_c,0,82,64
2,8344, Note_on_c,0,79,50
2,8350, Note_on_c,0,67,31
2,8376, Note_off_c,0,68,64
2,8454, Note_off_c,0,80,64
2,8984, Control_c,0,64,127
2,9318, Note_on_c,0,78,28
2,9336, Note_off_c,0,67,64
2,9336, Note_on_c,0,66,13
2,9434, Note_off_c,0,79,64
2,9462, Control_c,0,64,0
2,9818, Control_c,0,64,127
2,9888, Note_off_c,0,78,64
2,10120, Note_off_c,0,66,64
2,10630, Control_c,0,64,0
2,10712, Note_on_c,0,78,31
2,10720, Note_on_c,0,66,16
2,11060, Control_c,0,64,127
2,11128, Note_on_c,0,79,70
2,11136, Note_on_c,0,67,45
2,11140, Note_off_c,0,66,64
2,11182, Note_off_c,0,78,64
2,11256, Control_c,0,64,0
2,11418, Note_on_c,0,78,74
2,11430, Note_on_c,0,66,40
2,11456, Note_off_c,0,67,64
2,11466, Control_c,0,64,127
2,11504, Note_off_c,0,79,64
2,11552, Control_c,0,64,0
2,11692, Note_on_c,0,77,83
2,11692, Note_on_c,0,65,67
2,11738, Note_off_c,0,78,64
2,11740, Note_off_c,0,66,64
2,11748, Control_c,0,64,127
2,11822, Control_c,0,64,0
2,11966, Note_on_c,0,78,80
