0,0, Header,1,4,240
2,0, Note_on_c,0,64,64
2,120, Note_on_c,0,68,64
2,135, Note_off_c,0,64,37
2,240, Note_off_c,0,68,61
2,240, Note_on_c,0,71,64
2,360, Note_off_c,0,71,79
2,360, Note_on_c,0,76,64
2,480, Note_off_c,0,76,50
2,480, Note_on_c,0,75,64
2,600, Note_off_c,0,75,55
2,600, Note_on_c,0,76,64
2,720, Note_off_c,0,76,49
2,720, Note_on_c,0,73,72
2,750, Note_on_c,0,75,60
2,753, Note_off_c,0,73,63
2,780, Note_on_c,0,73,77
2,783, Note_off_c,0,75,40
2,840, Note_off_c,0,73,49
2,840, Note_on_c,0,71,64
2,960, Note_off_c,0,71,68
2,960, Note_on_c,0,73,64
2,1080, Note_off_c,0,73,74
2,1080, Note_on_c,0,76,64
2,1440, Note_off_c,0,76,57
2,1440, Note_on_c,0,71,72
2,1470, Note_on_c,0,73,60
2,1473, Note_off_c,0,71,64
2,1500, Note_on_c,0,71,64
2,1503, Note_off_c,0,73,64
2,1560, Note_off_c,0,71,82
2,1560, Note_on_c,0,69,64
2,1680, Note_off_c,0,69,63
2,1680, Note_on_c,0,71,64
2,1800, Note_off_c,0,71,82
2,1800, Note_on_c,0,76,64
2,2160, Note_off_c,0,76,47
2,2160, Note_on_c,0,69,64
2,2280, Note_off_c,0,69,53
2,2280, Note_on_c,0,71,64
2,2400, Note_off_c,0,71,79
2,2400, Note_on_c,0,73,64
2,2520, Note_off_c,0,73,68
2,2520, Note_on_c,0,71,64
2,2640, Note_off_c,0,71,76
2,2640, Note_on_c,0,73,64
2,2760, Note_off_c,0,73,74
2,2760, Note_on_c,0,69,64
2,2880, Note_off_c,0,69,59
2,2880, Note_on_c,0,68,64
2,3000, Note_off_c,0,68,85
2,3000, Note_on_c,0,71,64
2,3120, Note_off_c,0,71,62
2,3120, Note_on_c,0,76,64
2,3240, Note_off_c,0,76,66
2,3240, Note_on_c,0,80,64
2,3720, Note_off_c,0,80,72
2,3720, Note_on_c,0,78,64
2,3840, Note_off_c,0,78,77
2,3840, Note_on_c,0,76,64
2,3960, Note_off_c,0,76,42
2,3960, Note_on_c,0,75,64
2,4080, Note_off_c,0,75,69
2,4080, Note_on_c,0,76,64
2,4200, Note_off_c,0,76,58
2,4200, Note_on_c,0,73,64
2,4310, Note_off_c,0,73,61
2,4323, Note_on_c,0,73,74
2,4353, Note_on_c,0,75,43
2,4356, Note_off_c,0,73,70
2,4383, Note_on_c,0,76,47
2,4386, Note_off_c,0,75,49
2,4413, Note_on_c,0,75,51
2,4416, Note_off_c,0,76,45
2,4443, Note_on_c,0,76,54
2,4446, Note_off_c,0,75,37
2,4473, Note_on_c,0,75,64
2,4476, Note_off_c,0,76,49
2,5163, Note_off_c,0,75,1
2,5163, Note_on_c,0,76,64
2,5283, Note_off_c,0,76,51
2,5283, Note_on_c,0,78,64
2,5403, Note_off_c,0,78,73
2,5403, Note_on_c,0,80,64
2,5523, Note_off_c,0,80,66
2,5523, Note_on_c,0,73,64
2,5643, Note_off_c,0,73,77
2,5643, Note_on_c,0,76,64
2,5763, Note_off_c,0,76,61
2,5763, Note_on_c,0,66,64
2,5883, Note_off_c,0,66,48
